ファイル名,ラベル名,ファイルのディレクトリパス,タイトル,資料のURL,当該画像のフルサイズのURL(IIIF Image API)
1082294_82_0.jpg,graphic_illust,graphic_illust\1082294_82_0.jpg,實用産科學,https://dl.ndl.go.jp/info:ndljp/pid/1082294,"https://www.dl.ndl.go.jp/api/iiif/1082294/R0000082/pct:64.4,40.8,17.9,43.7/full/0/default.jpg"
1082302_16_1.jpg,graphic_illust,graphic_illust\1082302_16_1.jpg,實用婦人科學,https://dl.ndl.go.jp/info:ndljp/pid/1082302,"https://www.dl.ndl.go.jp/api/iiif/1082302/R0000016/pct:25.0,36.6,19.4,15.9/full/0/default.jpg"
1082305_125_0.jpg,graphic_illust,graphic_illust\1082305_125_0.jpg,産科學講義,https://dl.ndl.go.jp/info:ndljp/pid/1082305,"https://www.dl.ndl.go.jp/api/iiif/1082305/R0000125/pct:15.4,34.1,26.8,38.7/full/0/default.jpg"
1082336_160_3.jpg,graphic_illust,graphic_illust\1082336_160_3.jpg,齒科病理學,https://dl.ndl.go.jp/info:ndljp/pid/1082336,"https://www.dl.ndl.go.jp/api/iiif/1082336/R0000160/pct:64.4,30.7,17.7,29.6/full/0/default.jpg"
1082441_545_1.jpg,graphic_illust,graphic_illust\1082441_545_1.jpg,衞生化學,https://dl.ndl.go.jp/info:ndljp/pid/1082441,"https://www.dl.ndl.go.jp/api/iiif/1082441/R0000545/pct:34.2,26.3,9.5,14.5/full/0/default.jpg"
1082441_67_0.jpg,graphic_illust,graphic_illust\1082441_67_0.jpg,衞生化學,https://dl.ndl.go.jp/info:ndljp/pid/1082441,"https://www.dl.ndl.go.jp/api/iiif/1082441/R0000067/pct:14.1,18.7,24.2,23.9/full/0/default.jpg"
1082756_113_0.jpg,graphic_illust,graphic_illust\1082756_113_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000113/pct:29.3,25.5,16.3,33.2/full/0/default.jpg"
1082756_12_0.jpg,graphic_illust,graphic_illust\1082756_12_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000012/pct:17.7,25.3,29.6,27.1/full/0/default.jpg"
1082756_15_0.jpg,graphic_illust,graphic_illust\1082756_15_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000015/pct:16.8,27.1,9.8,30.2/full/0/default.jpg"
1082756_19_0.jpg,graphic_illust,graphic_illust\1082756_19_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000019/pct:17.1,25.8,27.1,25.0/full/0/default.jpg"
1082756_19_1.jpg,graphic_illust,graphic_illust\1082756_19_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000019/pct:63.3,24.0,16.0,30.0/full/0/default.jpg"
1082756_21_0.jpg,graphic_illust,graphic_illust\1082756_21_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000021/pct:17.3,40.4,11.7,29.3/full/0/default.jpg"
1082756_22_1.jpg,graphic_illust,graphic_illust\1082756_22_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000022/pct:62.6,28.5,12.8,12.2/full/0/default.jpg"
1082756_23_0.jpg,graphic_illust,graphic_illust\1082756_23_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000023/pct:54.3,24.2,23.6,28.4/full/0/default.jpg"
1082756_23_1.jpg,graphic_illust,graphic_illust\1082756_23_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000023/pct:18.0,26.0,13.5,24.1/full/0/default.jpg"
1082756_24_0.jpg,graphic_illust,graphic_illust\1082756_24_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000024/pct:53.0,21.4,30.7,15.8/full/0/default.jpg"
1082756_24_1.jpg,graphic_illust,graphic_illust\1082756_24_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000024/pct:54.4,71.6,18.3,16.5/full/0/default.jpg"
1082756_24_3.jpg,graphic_illust,graphic_illust\1082756_24_3.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000024/pct:54.1,44.5,18.2,11.6/full/0/default.jpg"
1082756_35_1.jpg,graphic_illust,graphic_illust\1082756_35_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000035/pct:62.3,23.7,17.2,29.5/full/0/default.jpg"
1082756_36_0.jpg,graphic_illust,graphic_illust\1082756_36_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000036/pct:17.8,24.0,29.2,31.5/full/0/default.jpg"
1082756_40_1.jpg,graphic_illust,graphic_illust\1082756_40_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000040/pct:18.5,24.3,21.0,22.4/full/0/default.jpg"
1082756_53_0.jpg,graphic_illust,graphic_illust\1082756_53_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000053/pct:54.3,26.1,18.9,26.1/full/0/default.jpg"
1082756_60_0.jpg,graphic_illust,graphic_illust\1082756_60_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000060/pct:19.4,27.8,17.6,22.9/full/0/default.jpg"
1082756_62_0.jpg,graphic_illust,graphic_illust\1082756_62_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000062/pct:53.1,24.1,12.9,20.2/full/0/default.jpg"
1082756_63_0.jpg,graphic_illust,graphic_illust\1082756_63_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000063/pct:62.3,24.4,11.3,41.0/full/0/default.jpg"
1082756_72_1.jpg,graphic_illust,graphic_illust\1082756_72_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000072/pct:56.3,24.4,16.0,17.9/full/0/default.jpg"
1082756_82_1.jpg,graphic_illust,graphic_illust\1082756_82_1.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000082/pct:61.3,23.1,22.1,38.7/full/0/default.jpg"
1082756_92_0.jpg,graphic_illust,graphic_illust\1082756_92_0.jpg,石川動物學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082756,"https://www.dl.ndl.go.jp/api/iiif/1082756/R0000092/pct:54.0,25.5,12.8,32.4/full/0/default.jpg"
1082887_148_0.jpg,graphic_illust,graphic_illust\1082887_148_0.jpg,進化論講話,https://dl.ndl.go.jp/info:ndljp/pid/1082887,"https://www.dl.ndl.go.jp/api/iiif/1082887/R0000148/pct:60.3,21.8,17.7,18.9/full/0/default.jpg"
1082928_42_1.jpg,graphic_illust,graphic_illust\1082928_42_1.jpg,諸鳥飼養法秘傳,https://dl.ndl.go.jp/info:ndljp/pid/1082928,"https://www.dl.ndl.go.jp/api/iiif/1082928/R0000042/pct:25.3,26.5,15.0,19.9/full/0/default.jpg"
1082950_113_1.jpg,graphic_illust,graphic_illust\1082950_113_1.jpg,物理學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1082950,"https://www.dl.ndl.go.jp/api/iiif/1082950/R0000113/pct:60.2,27.7,23.5,20.1/full/0/default.jpg"
1082978_100_0.jpg,graphic_illust,graphic_illust\1082978_100_0.jpg,築港,https://dl.ndl.go.jp/info:ndljp/pid/1082978,"https://www.dl.ndl.go.jp/api/iiif/1082978/R0000100/pct:20.4,24.7,21.9,15.0/full/0/default.jpg"
1083063_40_0.jpg,graphic_illust,graphic_illust\1083063_40_0.jpg,植物學中教科書 : 普通教育,https://dl.ndl.go.jp/info:ndljp/pid/1083063,"https://www.dl.ndl.go.jp/api/iiif/1083063/R0000040/pct:67.6,32.0,17.0,24.4/full/0/default.jpg"
1083155_50_3.jpg,graphic_illust,graphic_illust\1083155_50_3.jpg,植物學小教科書,https://dl.ndl.go.jp/info:ndljp/pid/1083155,"https://www.dl.ndl.go.jp/api/iiif/1083155/R0000050/pct:54.8,31.0,12.1,18.1/full/0/default.jpg"
1083272_153_0.jpg,graphic_illust,graphic_illust\1083272_153_0.jpg,教育學及教授法 : 實用,https://dl.ndl.go.jp/info:ndljp/pid/1083272,"https://www.dl.ndl.go.jp/api/iiif/1083272/R0000153/pct:64.6,36.5,19.0,28.1/full/0/default.jpg"
1083359_287_0.jpg,graphic_illust,graphic_illust\1083359_287_0.jpg,試驗問題講義,https://dl.ndl.go.jp/info:ndljp/pid/1083359,"https://www.dl.ndl.go.jp/api/iiif/1083359/R0000287/pct:50.5,25.8,12.6,14.5/full/0/default.jpg"
1083483_11_2.jpg,graphic_illust,graphic_illust\1083483_11_2.jpg,師範物象 : 本科用,https://dl.ndl.go.jp/info:ndljp/pid/1083483,"https://www.dl.ndl.go.jp/api/iiif/1083483/R0000011/pct:55.5,64.0,8.5,15.4/full/0/default.jpg"
1083957_87_0.jpg,graphic_illust,graphic_illust\1083957_87_0.jpg,小物理學書,https://dl.ndl.go.jp/info:ndljp/pid/1083957,"https://www.dl.ndl.go.jp/api/iiif/1083957/R0000087/pct:55.8,25.0,12.3,22.9/full/0/default.jpg"
1083975_89_1.jpg,graphic_illust,graphic_illust\1083975_89_1.jpg,軌跡問題 : 初等幾何學,https://dl.ndl.go.jp/info:ndljp/pid/1083975,"https://www.dl.ndl.go.jp/api/iiif/1083975/R0000089/pct:73.4,31.7,11.4,17.7/full/0/default.jpg"
1084807_4_1.jpg,graphic_illust,graphic_illust\1084807_4_1.jpg,兵卒初歩,https://dl.ndl.go.jp/info:ndljp/pid/1084807,"https://www.dl.ndl.go.jp/api/iiif/1084807/R0000004/pct:49.6,17.5,29.1,70.0/full/0/default.jpg"
1085242_202_0.jpg,graphic_illust,graphic_illust\1085242_202_0.jpg,英和字彙,https://dl.ndl.go.jp/info:ndljp/pid/1085242,"https://www.dl.ndl.go.jp/api/iiif/1085242/R0000202/pct:27.3,70.0,8.6,14.8/full/0/default.jpg"
1085242_658_3.jpg,graphic_illust,graphic_illust\1085242_658_3.jpg,英和字彙,https://dl.ndl.go.jp/info:ndljp/pid/1085242,"https://www.dl.ndl.go.jp/api/iiif/1085242/R0000658/pct:54.9,32.7,12.1,12.6/full/0/default.jpg"
1085310_4_0.jpg,graphic_illust,graphic_illust\1085310_4_0.jpg,忠臣蔵銘々傳,https://dl.ndl.go.jp/info:ndljp/pid/1085310,"https://www.dl.ndl.go.jp/api/iiif/1085310/R0000004/pct:2.6,14.9,85.8,71.0/full/0/default.jpg"
1085385_79_1.jpg,graphic_illust,graphic_illust\1085385_79_1.jpg,體操教範,https://dl.ndl.go.jp/info:ndljp/pid/1085385,"https://www.dl.ndl.go.jp/api/iiif/1085385/R0000079/pct:29.8,23.3,14.7,57.3/full/0/default.jpg"
1085579_138_0.jpg,graphic_illust,graphic_illust\1085579_138_0.jpg,無線電信電話,https://dl.ndl.go.jp/info:ndljp/pid/1085579,"https://www.dl.ndl.go.jp/api/iiif/1085579/R0000138/pct:54.0,46.8,24.4,14.1/full/0/default.jpg"
1085859_157_2.jpg,graphic_illust,graphic_illust\1085859_157_2.jpg,平面幾何學講義并ニ例題詳解 : 直線,https://dl.ndl.go.jp/info:ndljp/pid/1085859,"https://www.dl.ndl.go.jp/api/iiif/1085859/R0000157/pct:71.6,52.0,12.3,17.4/full/0/default.jpg"
1085859_228_0.jpg,graphic_illust,graphic_illust\1085859_228_0.jpg,平面幾何學講義并ニ例題詳解 : 直線,https://dl.ndl.go.jp/info:ndljp/pid/1085859,"https://www.dl.ndl.go.jp/api/iiif/1085859/R0000228/pct:72.5,73.0,12.9,11.8/full/0/default.jpg"
1085880_82_0.jpg,graphic_illust,graphic_illust\1085880_82_0.jpg,日本鍼灸學教科書,https://dl.ndl.go.jp/info:ndljp/pid/1085880,"https://www.dl.ndl.go.jp/api/iiif/1085880/R0000082/pct:54.4,31.2,11.8,26.6/full/0/default.jpg"
1086565_15_1.jpg,graphic_illust,graphic_illust\1086565_15_1.jpg,日清戦闘画報,https://dl.ndl.go.jp/info:ndljp/pid/1086565,"https://www.dl.ndl.go.jp/api/iiif/1086565/R0000015/pct:73.6,19.3,24.9,66.3/full/0/default.jpg"
1086758_7_2.jpg,graphic_illust,graphic_illust\1086758_7_2.jpg,日本重要水産動物図,https://dl.ndl.go.jp/info:ndljp/pid/1086758,"https://www.dl.ndl.go.jp/api/iiif/1086758/R0000007/pct:21.2,62.3,10.1,12.8/full/0/default.jpg"
1087386_295_1.jpg,graphic_illust,graphic_illust\1087386_295_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000295/pct:64.8,32.8,10.9,37.1/full/0/default.jpg"
1087386_353_0.jpg,graphic_illust,graphic_illust\1087386_353_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000353/pct:52.2,33.4,25.7,55.5/full/0/default.jpg"
1087386_354_0.jpg,graphic_illust,graphic_illust\1087386_354_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000354/pct:22.1,32.0,22.0,55.5/full/0/default.jpg"
1087386_355_1.jpg,graphic_illust,graphic_illust\1087386_355_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000355/pct:52.7,31.6,25.5,55.7/full/0/default.jpg"
1087386_356_2.jpg,graphic_illust,graphic_illust\1087386_356_2.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000356/pct:54.3,45.9,12.2,16.3/full/0/default.jpg"
1087386_357_0.jpg,graphic_illust,graphic_illust\1087386_357_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000357/pct:24.1,40.5,20.3,16.9/full/0/default.jpg"
1087386_483_1.jpg,graphic_illust,graphic_illust\1087386_483_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000483/pct:52.3,38.0,7.6,23.9/full/0/default.jpg"
1087386_484_0.jpg,graphic_illust,graphic_illust\1087386_484_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000484/pct:37.3,54.5,11.1,25.5/full/0/default.jpg"
1087386_522_3.jpg,graphic_illust,graphic_illust\1087386_522_3.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000522/pct:26.3,37.5,9.6,15.9/full/0/default.jpg"
1087386_74_0.jpg,graphic_illust,graphic_illust\1087386_74_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000074/pct:22.5,31.1,24.6,52.7/full/0/default.jpg"
1087386_76_2.jpg,graphic_illust,graphic_illust\1087386_76_2.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000076/pct:36.2,32.9,11.1,20.6/full/0/default.jpg"
1087386_76_3.jpg,graphic_illust,graphic_illust\1087386_76_3.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000076/pct:54.0,42.8,9.2,22.0/full/0/default.jpg"
1087386_76_5.jpg,graphic_illust,graphic_illust\1087386_76_5.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000076/pct:70.5,35.1,8.3,26.9/full/0/default.jpg"
1087386_78_2.jpg,graphic_illust,graphic_illust\1087386_78_2.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000078/pct:56.2,69.0,10.0,14.0/full/0/default.jpg"
1087386_79_0.jpg,graphic_illust,graphic_illust\1087386_79_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000079/pct:55.3,38.0,24.1,42.5/full/0/default.jpg"
1087386_79_1.jpg,graphic_illust,graphic_illust\1087386_79_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000079/pct:24.6,38.4,22.1,41.7/full/0/default.jpg"
1087386_80_1.jpg,graphic_illust,graphic_illust\1087386_80_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000080/pct:23.8,38.6,23.7,40.3/full/0/default.jpg"
1087386_82_1.jpg,graphic_illust,graphic_illust\1087386_82_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000082/pct:58.2,57.7,17.2,19.4/full/0/default.jpg"
1087386_83_0.jpg,graphic_illust,graphic_illust\1087386_83_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000083/pct:24.4,39.6,23.7,39.5/full/0/default.jpg"
1087386_84_0.jpg,graphic_illust,graphic_illust\1087386_84_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000084/pct:25.2,36.3,21.7,50.5/full/0/default.jpg"
1087386_84_1.jpg,graphic_illust,graphic_illust\1087386_84_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000084/pct:64.9,40.4,14.4,14.2/full/0/default.jpg"
1087386_85_0.jpg,graphic_illust,graphic_illust\1087386_85_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000085/pct:57.6,62.5,21.5,25.6/full/0/default.jpg"
1087386_85_1.jpg,graphic_illust,graphic_illust\1087386_85_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000085/pct:57.5,36.7,20.8,24.0/full/0/default.jpg"
1087386_86_0.jpg,graphic_illust,graphic_illust\1087386_86_0.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000086/pct:57.4,63.0,20.8,25.1/full/0/default.jpg"
1087386_86_1.jpg,graphic_illust,graphic_illust\1087386_86_1.jpg,海軍会計法規類集,https://dl.ndl.go.jp/info:ndljp/pid/1087386,"https://www.dl.ndl.go.jp/api/iiif/1087386/R0000086/pct:57.5,36.5,19.5,23.3/full/0/default.jpg"
1088664_7_0.jpg,graphic_illust,graphic_illust\1088664_7_0.jpg,能楽画譜,https://dl.ndl.go.jp/info:ndljp/pid/1088664,"https://www.dl.ndl.go.jp/api/iiif/1088664/R0000007/pct:27.3,16.8,39.5,68.9/full/0/default.jpg"
1089008_34_3.jpg,graphic_illust,graphic_illust\1089008_34_3.jpg,大日本帝国豊後全国豊前国東南部土性図,https://dl.ndl.go.jp/info:ndljp/pid/1089008,"https://www.dl.ndl.go.jp/api/iiif/1089008/R0000034/pct:20.0,59.8,14.0,14.5/full/0/default.jpg"
1089435_36_1.jpg,graphic_illust,graphic_illust\1089435_36_1.jpg,毛詩品物図攷,https://dl.ndl.go.jp/info:ndljp/pid/1089435,"https://www.dl.ndl.go.jp/api/iiif/1089435/R0000036/pct:20.0,55.0,26.1,33.9/full/0/default.jpg"
1090329_63_1.jpg,graphic_illust,graphic_illust\1090329_63_1.jpg,今様梅ごよみ,https://dl.ndl.go.jp/info:ndljp/pid/1090329,"https://www.dl.ndl.go.jp/api/iiif/1090329/R0000063/pct:19.3,19.4,27.5,9.8/full/0/default.jpg"
1090852_182_1.jpg,graphic_illust,graphic_illust\1090852_182_1.jpg,福岡市商工人名録,https://dl.ndl.go.jp/info:ndljp/pid/1090852,"https://www.dl.ndl.go.jp/api/iiif/1090852/R0000182/pct:59.8,19.9,22.4,44.0/full/0/default.jpg"
1092034_18_1.jpg,graphic_illust,graphic_illust\1092034_18_1.jpg,機関別科第二部教科書蒸汽缶附図,https://dl.ndl.go.jp/info:ndljp/pid/1092034,"https://www.dl.ndl.go.jp/api/iiif/1092034/R0000018/pct:56.9,59.9,34.0,34.0/full/0/default.jpg"
1094118_6_0.jpg,graphic_illust,graphic_illust\1094118_6_0.jpg,広島県立厳島公園大観,https://dl.ndl.go.jp/info:ndljp/pid/1094118,"https://www.dl.ndl.go.jp/api/iiif/1094118/R0000006/pct:13.5,27.4,30.5,58.0/full/0/default.jpg"
1096841_18_1.jpg,graphic_illust,graphic_illust\1096841_18_1.jpg,なるほど草紙 : 世渡り川柳,https://dl.ndl.go.jp/info:ndljp/pid/1096841,"https://www.dl.ndl.go.jp/api/iiif/1096841/R0000018/pct:61.5,22.9,11.1,16.1/full/0/default.jpg"
1104967_72_0.jpg,graphic_illust,graphic_illust\1104967_72_0.jpg,中院流聖教,https://dl.ndl.go.jp/info:ndljp/pid/1104967,"https://www.dl.ndl.go.jp/api/iiif/1104967/R0000072/pct:37.7,15.5,55.5,84.0/full/0/default.jpg"
1105005_1_1.jpg,graphic_illust,graphic_illust\1105005_1_1.jpg,熊野の史蹟,https://dl.ndl.go.jp/info:ndljp/pid/1105005,"https://www.dl.ndl.go.jp/api/iiif/1105005/R0000001/pct:10.8,60.3,25.8,25.8/full/0/default.jpg"
1106004_29_0.jpg,graphic_illust,graphic_illust\1106004_29_0.jpg,近畿の山々と史蹟巡り,https://dl.ndl.go.jp/info:ndljp/pid/1106004,"https://www.dl.ndl.go.jp/api/iiif/1106004/R0000029/pct:57.4,58.3,23.8,25.6/full/0/default.jpg"
1106041_9_2.jpg,graphic_illust,graphic_illust\1106041_9_2.jpg,衣類整理法 : 師生対話,https://dl.ndl.go.jp/info:ndljp/pid/1106041,"https://www.dl.ndl.go.jp/api/iiif/1106041/R0000009/pct:64.9,59.5,7.9,24.5/full/0/default.jpg"
1106723_104_1.jpg,graphic_illust,graphic_illust\1106723_104_1.jpg,家庭百科読本,https://dl.ndl.go.jp/info:ndljp/pid/1106723,"https://www.dl.ndl.go.jp/api/iiif/1106723/R0000104/pct:56.5,12.3,24.1,21.0/full/0/default.jpg"
1106809_19_5.jpg,graphic_illust,graphic_illust\1106809_19_5.jpg,島津化学器械目録,https://dl.ndl.go.jp/info:ndljp/pid/1106809,"https://www.dl.ndl.go.jp/api/iiif/1106809/R0000019/pct:76.0,61.8,12.5,16.5/full/0/default.jpg"
1107273_65_0.jpg,graphic_illust,graphic_illust\1107273_65_0.jpg,化学の講義 : 学習修錬,https://dl.ndl.go.jp/info:ndljp/pid/1107273,"https://www.dl.ndl.go.jp/api/iiif/1107273/R0000065/pct:72.4,27.0,13.5,14.8/full/0/default.jpg"
1107362_9_1.jpg,graphic_illust,graphic_illust\1107362_9_1.jpg,試験場で画く蒸気機関車略図,https://dl.ndl.go.jp/info:ndljp/pid/1107362,"https://www.dl.ndl.go.jp/api/iiif/1107362/R0000009/pct:18.9,37.5,29.9,22.5/full/0/default.jpg"
1107429_63_1.jpg,graphic_illust,graphic_illust\1107429_63_1.jpg,真空管講義 : 其の応用,https://dl.ndl.go.jp/info:ndljp/pid/1107429,"https://www.dl.ndl.go.jp/api/iiif/1107429/R0000063/pct:51.1,48.0,19.1,20.9/full/0/default.jpg"
1107577_27_0.jpg,graphic_illust,graphic_illust\1107577_27_0.jpg,教育勅語謹話,https://dl.ndl.go.jp/info:ndljp/pid/1107577,"https://www.dl.ndl.go.jp/api/iiif/1107577/R0000027/pct:15.4,18.3,29.6,30.2/full/0/default.jpg"
1107937_95_0.jpg,graphic_illust,graphic_illust\1107937_95_0.jpg,近世鍼灸学教科書,https://dl.ndl.go.jp/info:ndljp/pid/1107937,"https://www.dl.ndl.go.jp/api/iiif/1107937/R0000095/pct:21.6,34.8,29.6,47.5/full/0/default.jpg"
1107967_20_0.jpg,graphic_illust,graphic_illust\1107967_20_0.jpg,現代の手工工芸,https://dl.ndl.go.jp/info:ndljp/pid/1107967,"https://www.dl.ndl.go.jp/api/iiif/1107967/R0000020/pct:30.2,28.8,38.8,38.5/full/0/default.jpg"
1108262_131_1.jpg,graphic_illust,graphic_illust\1108262_131_1.jpg,上田秋成集,https://dl.ndl.go.jp/info:ndljp/pid/1108262,"https://www.dl.ndl.go.jp/api/iiif/1108262/R0000131/pct:50.6,19.1,34.5,59.6/full/0/default.jpg"
